Date, Open, High, Low, Close, Volume, Dividends, Stock Splits, 
1999-3-16, 0.04083870935900548, 0.041316511058496465, 0.038928421574714, 0.03928700089454651, 79152000.0, 0.0, 0.0, 
1999-3-17, 0.039644668250146446, 0.040360911358183114, 0.038569845789417107, 0.03952544927597046, 51360000.0, 0.0, 0.0, 
1999-3-18, 0.039644672204781156, 0.040600275786657855, 0.038689987636752805, 0.040003255009651184, 46320000.0, 0.0, 0.0, 
1999-3-19, 0.03988403037458481, 0.04131651665336517, 0.03988403037458481, 0.04012247174978256, 105312000.0, 0.0, 0.0, 
1999-3-22, 0.04095794899715632, 0.041078087024702246, 0.03892843797802925, 0.03892843797802925, 36672000.0, 0.0, 0.0, 
1999-3-23, 0.03916687606590647, 0.03916687606590647, 0.0358241010746481, 0.03654034435749054, 163968000.0, 0.0, 0.0, 
1999-3-24, 0.03630099073052406, 0.03654034777342605, 0.034868500614515525, 0.03630099073052406, 60864000.0, 0.0, 0.0, 
1999-3-25, 0.036181761072210314, 0.03821218729926179, 0.036062538665198866, 0.03677878528833389, 40320000.0, 0.0, 0.0, 
1999-3-26, 0.03725658226393775, 0.040122473995719506, 0.03725658226393775, 0.040003255009651184, 88272000.0, 0.0, 0.0, 
1999-3-29, 0.04119729995727539, 0.04215290012221493, 0.04048105336178003, 0.04119729995727539, 65952000.0, 0.0, 0.0, 
1999-3-30, 0.041316516556920216, 0.041675095924472653, 0.037495024882506375, 0.03773438185453415, 69504000.0, 0.0, 0.0, 
1999-3-31, 0.038928433603761727, 0.04083872197834025, 0.03713736764568191, 0.04036092013120651, 153600000.0, 0.0, 0.0, 
1999-4-1, 0.0403609241382746, 0.04060028459258361, 0.038450635574040944, 0.039166878908872604, 30432000.0, 0.0, 0.0, 
1999-4-5, 0.038689996315449456, 0.039644681097626686, 0.037734392519217716, 0.0379728339612484, 98640000.0, 0.0, 0.0, 
1999-4-6, 0.03833141393356166, 0.0384506329373124, 0.03630098748258945, 0.037018146365880966, 69696000.0, 0.0, 0.0, 
1999-4-7, 0.03725658017842491, 0.040360913124980316, 0.03701813880322716, 0.04012247174978256, 89280000.0, 0.0, 0.0, 
1999-4-8, 0.04036092397228196, 0.04203277108937848, 0.039884041093720596, 0.04083872586488724, 130128000.0, 0.0, 0.0, 
1999-4-9, 0.04107807527816742, 0.04107807527816742, 0.03988403037458481, 0.04012247174978256, 48624000.0, 0.0, 0.0, 
1999-4-12, 0.03964468121132571, 0.03964468121132571, 0.03773439262743813, 0.038450635969638824, 33312000.0, 0.0, 0.0, 
1999-4-13, 0.03916687346910843, 0.03916687346910843, 0.03630098493017747, 0.03689800575375557, 36144000.0, 0.0, 0.0, 
1999-4-14, 0.03677879719875235, 0.037615178680818324, 0.03582410886883736, 0.03582410886883736, 48288000.0, 0.0, 0.0, 
1999-4-15, 0.03677878528833389, 0.03677878528833389, 0.03582409726758446, 0.03677878528833389, 35856000.0, 0.0, 0.0, 
1999-4-16, 0.036540347280955295, 0.03856985828858417, 0.036540347280955295, 0.0379728339612484, 38928000.0, 0.0, 0.0, 
1999-4-19, 0.038450636377580845, 0.038450636377580845, 0.035824104423626366, 0.03630099073052406, 31296000.0, 0.0, 0.0, 
1999-4-20, 0.0363009645474479, 0.03773436581082462, 0.03522613908275797, 0.035584721714258194, 67680000.0, 0.0, 0.0, 
1999-4-21, 0.035584745649878284, 0.03630098896483981, 0.03534630079982284, 0.03618176653981209, 37488000.0, 0.0, 0.0, 
1999-4-22, 0.03630097532264684, 0.03630097532264684, 0.03427146514908691, 0.034629128873348236, 227184000.0, 0.0, 0.0, 
1999-4-23, 0.03450992632890386, 0.03462914877765411, 0.03271885988631232, 0.03295821696519852, 126048000.0, 0.0, 0.0, 
1999-4-26, 0.03295822169345193, 0.03343510814045837, 0.030569214885196285, 0.03128637745976448, 123504000.0, 0.0, 0.0, 
1999-4-27, 0.03200259803421958, 0.03486848581465564, 0.031524796332466146, 0.034629128873348236, 226944000.0, 0.0, 0.0, 
1999-4-28, 0.03486849001063789, 0.03486849001063789, 0.03331586575472358, 0.03439069166779518, 120096000.0, 0.0, 0.0, 
1999-4-29, 0.03450991064595697, 0.034629133040526894, 0.033674448535812626, 0.03439069166779518, 48144000.0, 0.0, 0.0, 
1999-4-30, 0.03474926726038464, 0.0363009757504791, 0.03450990689984849, 0.03486848622560501, 99312000.0, 0.0, 0.0, 
1999-5-3, 0.0352261535845362, 0.0352261535845362, 0.034152246691148115, 0.03510693460702896, 33840000.0, 0.0, 0.0, 
1999-5-4, 0.0351069386798026, 0.0351069386798026, 0.0324804072343194, 0.03319665044546127, 96048000.0, 0.0, 0.0, 
1999-5-5, 0.03343509892207711, 0.03391290083527565, 0.03152481028336647, 0.03391290083527565, 144576000.0, 0.0, 0.0, 
1999-5-6, 0.0336744586620318, 0.034390702009395306, 0.03224105295324101, 0.03325626626610756, 35616000.0, 0.0, 0.0, 
1999-5-7, 0.03224105355433016, 0.03367445928984478, 0.03224105355433016, 0.03343509882688522, 25008000.0, 0.0, 0.0, 
1999-5-10, 0.03319665737800657, 0.03415225778527376, 0.03319665737800657, 0.03343509882688522, 19680000.0, 0.0, 0.0, 
1999-5-11, 0.034868487604539276, 0.03630097718606362, 0.03415224452198105, 0.03522615134716034, 171744000.0, 0.0, 0.0, 
1999-5-12, 0.03558474738072438, 0.036421128759008506, 0.03510694547616896, 0.03630099073052406, 168480000.0, 0.0, 0.0, 
1999-5-13, 0.03630099073052406, 0.037256591123225734, 0.036181768299697346, 0.03630099073052406, 69936000.0, 0.0, 0.0, 
1999-5-14, 0.03630097969101112, 0.03630097969101112, 0.03391288990854434, 0.03439069166779518, 28464000.0, 0.0, 0.0, 
1999-5-17, 0.033912889905392374, 0.036062534898519516, 0.03379366751083353, 0.036062534898519516, 35760000.0, 0.0, 0.0, 
1999-5-18, 0.03642111797462229, 0.038212183617611244, 0.035346292052943436, 0.03773438185453415, 151536000.0, 0.0, 0.0, 
1999-5-19, 0.0394062281991772, 0.040838714463009164, 0.03546551416116237, 0.036062534898519516, 451728000.0, 0.0, 0.0, 
1999-5-20, 0.03630098370300205, 0.03630098370300205, 0.03188338301451542, 0.03319665044546127, 178176000.0, 0.0, 0.0, 
1999-5-21, 0.0327188601652218, 0.0327188601652218, 0.03152481472117899, 0.03248041868209839, 303504000.0, 0.0, 0.0, 
1999-5-24, 0.032718846272539584, 0.03343508943200015, 0.03188338071393524, 0.0323602668941021, 162624000.0, 0.0, 0.0, 
1999-5-25, 0.032480390415592746, 0.032958188563832334, 0.03224103012656303, 0.03259960934519768, 130080000.0, 0.0, 0.0, 
1999-5-26, 0.03248041868209839, 0.034152262690191185, 0.03248041868209839, 0.03248041868209839, 104736000.0, 0.0, 0.0, 
1999-5-27, 0.032718855795914596, 0.032718855795914596, 0.03224105387926102, 0.03224105387926102, 82320000.0, 0.0, 0.0, 
1999-5-28, 0.03271883169120936, 0.03271883169120936, 0.03224103012656303, 0.03259960934519768, 88656000.0, 0.0, 0.0, 
1999-6-1, 0.032480399643133484, 0.03271884098649025, 0.032002597942745764, 0.03271884098649025, 98544000.0, 0.0, 0.0, 
1999-6-2, 0.032718844641681476, 0.032718844641681476, 0.03152479976415634, 0.03152479976415634, 130128000.0, 0.0, 0.0, 
1999-6-3, 0.0323602668941021, 0.0325996238733958, 0.032002603113079016, 0.0323602668941021, 41568000.0, 0.0, 0.0, 
1999-6-4, 0.03259960934519768, 0.03271883169120936, 0.0323602524725747, 0.03259960934519768, 78912000.0, 0.0, 0.0, 
1999-6-7, 0.03277846940248261, 0.03343510334378986, 0.03271885988631232, 0.03295821696519852, 125136000.0, 0.0, 0.0, 
1999-6-8, 0.03307744061173052, 0.03439070854190036, 0.03295821815866305, 0.03379368409514427, 153312000.0, 0.0, 0.0, 
1999-6-9, 0.03391288990854434, 0.03510693479977773, 0.03391288990854434, 0.03439069166779518, 95184000.0, 0.0, 0.0, 
1999-6-10, 0.034390693149917134, 0.03462913453292486, 0.03415224835050113, 0.03450991213321686, 36096000.0, 0.0, 0.0, 
1999-6-11, 0.034509927578558024, 0.03462915003162549, 0.03259963861804191, 0.03379368409514427, 61008000.0, 0.0, 0.0, 
1999-6-14, 0.03385329267617646, 0.0339129056092646, 0.0322410581847621, 0.03248041868209839, 51648000.0, 0.0, 0.0, 
1999-6-15, 0.03248041868209839, 0.0327188601652218, 0.03200261670163869, 0.03248041868209839, 49296000.0, 0.0, 0.0, 
1999-6-16, 0.032958212512718695, 0.034390702650561635, 0.03248041401728971, 0.03343509882688522, 64416000.0, 0.0, 0.0, 
1999-6-17, 0.033196662145681496, 0.033674464126141196, 0.03248041868209839, 0.03248041868209839, 74928000.0, 0.0, 0.0, 
1999-6-18, 0.032718864580227075, 0.032718864580227075, 0.03128637745976448, 0.03128637745976448, 158736000.0, 0.0, 0.0, 
1999-6-21, 0.032241057909925604, 0.03295821696519852, 0.03137532944671498, 0.03295821696519852, 83472000.0, 0.0, 0.0, 
1999-6-22, 0.03295820325183329, 0.03295820325183329, 0.03164402031823327, 0.0323602668941021, 193056000.0, 0.0, 0.0, 
1999-6-23, 0.03200261642883478, 0.03295821696519852, 0.031644033484788635, 0.03295821696519852, 210912000.0, 0.0, 0.0, 
1999-6-24, 0.03319665771256817, 0.03319665771256817, 0.03200261242797931, 0.03224105387926102, 115200000.0, 0.0, 0.0, 
1999-6-25, 0.032002597942745764, 0.03307742030699573, 0.032002597942745764, 0.03271884098649025, 73536000.0, 0.0, 0.0, 
1999-6-28, 0.033793671248856745, 0.033793671248856745, 0.0324804072343194, 0.03319665044546127, 109152000.0, 0.0, 0.0, 
1999-6-29, 0.03367445440377512, 0.034032114816992955, 0.03319665256126463, 0.03355523198843002, 92688000.0, 0.0, 0.0, 
1999-6-30, 0.034629140334344916, 0.03654034435749054, 0.03391289705150247, 0.03654034435749054, 269232000.0, 0.0, 0.0, 
1999-7-1, 0.03654033226395425, 0.03654033226395425, 0.03271884108001132, 0.034629128873348236, 88992000.0, 0.0, 0.0, 
1999-7-2, 0.03510692992235465, 0.03713735565543175, 0.0343906868898801, 0.03713735565543175, 224880000.0, 0.0, 0.0, 
1999-7-6, 0.0374950358830203, 0.0374950358830203, 0.03677879253516635, 0.03725659102201462, 198096000.0, 0.0, 0.0, 
1999-7-7, 0.03749503247969565, 0.03749503247969565, 0.03654034435749054, 0.03654034435749054, 63120000.0, 0.0, 0.0, 
1999-7-8, 0.03677878326990525, 0.03797282480380614, 0.03558473831959607, 0.0373758040368557, 186048000.0, 0.0, 0.0, 
1999-7-9, 0.0372565745847444, 0.040838708757672676, 0.0372565745847444, 0.0405406579375267, 211728000.0, 0.0, 0.0, 
1999-7-12, 0.04298836568126413, 0.044182410650401543, 0.04131651892170227, 0.0423913449048996, 401040000.0, 0.0, 0.0, 
1999-7-13, 0.04286914852759016, 0.04310759336148099, 0.040600280713875454, 0.04251056909561157, 138864000.0, 0.0, 0.0, 
1999-7-14, 0.042510572981983755, 0.04346617676719431, 0.04060028442560656, 0.04083872586488724, 137952000.0, 0.0, 0.0, 
1999-7-15, 0.04119731310819324, 0.042510577483173974, 0.04107809066772461, 0.04107809066772461, 137040000.0, 0.0, 0.0, 
1999-7-16, 0.04179432792416826, 0.04227212979704234, 0.041078084621860134, 0.04191355034708977, 103872000.0, 0.0, 0.0, 
1999-7-19, 0.04203277108937848, 0.04215290911485819, 0.04060028442560656, 0.04083872586488724, 43632000.0, 0.0, 0.0, 
1999-7-20, 0.04083871488917274, 0.04083871488917274, 0.0386899854710022, 0.04012247174978256, 178752000.0, 0.0, 0.0, 
1999-7-21, 0.03964468132223368, 0.03964468132223368, 0.03773439273300196, 0.03892843797802925, 112080000.0, 0.0, 0.0, 
1999-7-22, 0.03868997969563923, 0.03868997969563923, 0.036778776340568434, 0.03713735565543175, 213264000.0, 0.0, 0.0, 
1999-7-23, 0.03701813327742545, 0.03821217800276962, 0.03701813327742545, 0.03713735565543175, 80256000.0, 0.0, 0.0, 
1999-7-26, 0.0380920568003714, 0.0380920568003714, 0.03725659102201462, 0.03725659102201462, 60528000.0, 0.0, 0.0, 
1999-7-27, 0.037256581636387204, 0.03749502643732419, 0.03677878326990525, 0.0373758040368557, 98592000.0, 0.0, 0.0, 
1999-7-28, 0.03725659062110184, 0.038450635859364264, 0.037137371608291066, 0.0379728339612484, 244224000.0, 0.0, 0.0, 
1999-7-29, 0.037256592937236946, 0.038450638249729725, 0.03701815148038305, 0.038331419229507446, 388800000.0, 0.0, 0.0, 
1999-7-30, 0.03833141695648613, 0.03940623976861119, 0.03821219452692431, 0.038450635969638824, 452304000.0, 0.0, 0.0, 
1999-8-2, 0.03845064202042626, 0.03892844399510177, 0.03821220054018938, 0.03880922496318817, 313344000.0, 0.0, 0.0, 
1999-8-3, 0.03880921343605351, 0.03880921343605351, 0.03749503035068964, 0.03785360977053642, 255216000.0, 0.0, 0.0, 
1999-8-4, 0.03809205117995129, 0.0382121891903832, 0.03773438735762465, 0.03785360977053642, 89952000.0, 0.0, 0.0, 
1999-8-5, 0.037853615056999954, 0.038450635969638824, 0.03725659072795194, 0.038450635969638824, 240576000.0, 0.0, 0.0, 
1999-8-6, 0.03833141695648613, 0.03856985839920065, 0.03821219452692431, 0.038450635969638824, 183984000.0, 0.0, 0.0, 
1999-8-9, 0.03856985839920065, 0.03892843786912501, 0.03821219452692431, 0.038450635969638824, 31056000.0, 0.0, 0.0, 
1999-8-10, 0.03868999602834996, 0.040838726032844934, 0.038450635574040944, 0.039166878908872604, 212064000.0, 0.0, 0.0, 
1999-8-11, 0.03988403420466875, 0.042272124241163465, 0.03940623239459278, 0.041794322431087494, 197712000.0, 0.0, 0.0, 
1999-8-12, 0.042032761641031764, 0.04489865333840921, 0.041794320255349196, 0.04382383078336716, 239616000.0, 0.0, 0.0, 
1999-8-13, 0.043466167599088036, 0.04430163318259821, 0.04298836580726316, 0.04334694519639015, 84672000.0, 0.0, 0.0, 
1999-8-16, 0.04370460878719456, 0.04370460878719456, 0.04024169628789764, 0.04167509824037552, 223440000.0, 0.0, 0.0, 
1999-8-17, 0.041794322431087494, 0.042510565639258875, 0.040719499820092084, 0.041794322431087494, 193536000.0, 0.0, 0.0, 
1999-8-18, 0.041316531805485286, 0.043226820549023284, 0.04048106596389956, 0.04274993762373924, 279888000.0, 0.0, 0.0, 
1999-8-19, 0.04573503656506715, 0.05421348963754017, 0.04418241215498096, 0.05182448402047157, 1966992000.0, 0.0, 0.0, 
1999-8-20, 0.05194462265383335, 0.052302283044575924, 0.04943639459996074, 0.05134759843349457, 353088000.0, 0.0, 0.0, 
1999-8-23, 0.050630435296731294, 0.050630435296731294, 0.046570498758450554, 0.048242345452308655, 507984000.0, 0.0, 0.0, 
1999-8-24, 0.04752610643356968, 0.048481706643533004, 0.04513801638153122, 0.0480039082467556, 398064000.0, 0.0, 0.0, 
1999-8-25, 0.048123137829152354, 0.04860093974749131, 0.045854269685817024, 0.04776455834507942, 350352000.0, 0.0, 0.0, 
1999-8-26, 0.04776456634687724, 0.048481725435165754, 0.04633207936597524, 0.04704832285642624, 275376000.0, 0.0, 0.0, 
1999-8-27, 0.04800390086131711, 0.05158603197185255, 0.04776454048460436, 0.04967574402689934, 552384000.0, 0.0, 0.0, 
1999-8-30, 0.05051121938485643, 0.05146682305085229, 0.047406885991263775, 0.04949600622057915, 158640000.0, 0.0, 0.0, 
1999-8-31, 0.049675761786522936, 0.05397414095282227, 0.048720161381941934, 0.053735699504613876, 786864000.0, 0.0, 0.0, 
1999-9-1, 0.05373568574760659, 0.05373568574760659, 0.050391992244246495, 0.05122745782136917, 565344000.0, 0.0, 0.0, 
1999-9-2, 0.049555605759314884, 0.05086978858121642, 0.04848169891010755, 0.05063043162226677, 341088000.0, 0.0, 0.0, 
1999-9-3, 0.05158604143832773, 0.05230228467240316, 0.0506304412000235, 0.050989020615816116, 258864000.0, 0.0, 0.0, 
1999-9-7, 0.05182448674740077, 0.05182448674740077, 0.05051121926209092, 0.05075057968497276, 124416000.0, 0.0, 0.0, 
1999-9-8, 0.05086978858121642, 0.05122745233184001, 0.05063043162226677, 0.05063043162226677, 170064000.0, 0.0, 0.0, 
1999-9-9, 0.05110824878002545, 0.05146682823617907, 0.04895859982192043, 0.04991420358419418, 209472000.0, 0.0, 0.0, 
1999-9-10, 0.05075056960861388, 0.05134759031818711, 0.050391986844245736, 0.05063043162226677, 167424000.0, 0.0, 0.0, 
1999-9-13, 0.05086979979490159, 0.05086979979490159, 0.04848170959736463, 0.04895859584212303, 174432000.0, 0.0, 0.0, 
1999-9-14, 0.04895858882057368, 0.04895858882057368, 0.047287657716688615, 0.047526102513074875, 250368000.0, 0.0, 0.0, 
1999-9-15, 0.04692907681430056, 0.04848170106688589, 0.04657049745038847, 0.047884680330753326, 212736000.0, 0.0, 0.0, 
1999-9-16, 0.04728766660291327, 0.04776455286889327, 0.04609270585343021, 0.046689730137586594, 158112000.0, 0.0, 0.0, 
1999-9-17, 0.04639167031999542, 0.04680986263211295, 0.04489865540340226, 0.04657050222158432, 171648000.0, 0.0, 0.0, 
1999-9-20, 0.04573503267614294, 0.046332056838480844, 0.04489865154027939, 0.04489865154027939, 229104000.0, 0.0, 0.0, 
1999-9-21, 0.04394396711383434, 0.04418240849046624, 0.040003253010994874, 0.04060027375817299, 737328000.0, 0.0, 0.0, 
1999-9-22, 0.04060027422972253, 0.041794319154355115, 0.03821218438045736, 0.04155587777495384, 375984000.0, 0.0, 0.0, 
1999-9-23, 0.04167510555438205, 0.04179432797745556, 0.037734390573858495, 0.038092054426670074, 379584000.0, 0.0, 0.0, 
1999-9-24, 0.03821217871325285, 0.0391668631030829, 0.03200259803421958, 0.034629128873348236, 684912000.0, 0.0, 0.0, 
1999-9-27, 0.03689800427893685, 0.03749502849506043, 0.03462913665427097, 0.03677878528833389, 432000000.0, 0.0, 0.0, 
1999-9-28, 0.03683839132033805, 0.04060027351397499, 0.03677878183064065, 0.04012247174978256, 413184000.0, 0.0, 0.0, 
1999-9-29, 0.040957942772659975, 0.042510567252657956, 0.03630098493017747, 0.03689800575375557, 594048000.0, 0.0, 0.0, 
1999-9-30, 0.03821218729926179, 0.03940623231510046, 0.03630098347922176, 0.03677878528833389, 342528000.0, 0.0, 0.0, 
1999-10-1, 0.036181764917283255, 0.03749503247969565, 0.034629140334344916, 0.03654034435749054, 347760000.0, 0.0, 0.0, 
1999-10-4, 0.037734392925272045, 0.03785361535577488, 0.03677879253516635, 0.03725659102201462, 177600000.0, 0.0, 0.0, 
1999-10-5, 0.03725659019141352, 0.04107808631821183, 0.03725659019141352, 0.04083872586488724, 478080000.0, 0.0, 0.0, 
1999-10-6, 0.04095793960887348, 0.04776454564556599, 0.040600275817579405, 0.045735035091638565, 1508736000.0, 0.0, 0.0, 
1999-10-7, 0.04764533801276751, 0.04764533801276751, 0.042510577146963276, 0.04274993762373924, 487296000.0, 0.0, 0.0, 
1999-10-8, 0.042749922113677986, 0.046212834442210096, 0.04107807543934321, 0.04489865154027939, 398928000.0, 0.0, 0.0, 
1999-10-11, 0.04525723086932104, 0.04537645326548443, 0.042510561685462814, 0.04370460659265518, 544464000.0, 0.0, 0.0, 
1999-10-12, 0.043943965220418345, 0.044421766966897536, 0.04298836172745997, 0.04310758411884308, 322992000.0, 0.0, 0.0, 
1999-10-13, 0.042629793649397896, 0.042629793649397896, 0.041078084621860134, 0.04191355034708977, 280368000.0, 0.0, 0.0, 
1999-10-14, 0.04203277553997711, 0.04203277553997711, 0.04060028872452775, 0.04107809066772461, 192336000.0, 0.0, 0.0, 
1999-10-15, 0.03904765973635493, 0.04107808631821183, 0.03892843730851004, 0.04083872586488724, 210720000.0, 0.0, 0.0, 
1999-10-18, 0.04095794559607729, 0.04095794559607729, 0.0384506328843304, 0.0386899933218956, 215184000.0, 0.0, 0.0, 
1999-10-19, 0.0398840244209834, 0.0398840244209834, 0.03642111262295719, 0.03713735565543175, 308928000.0, 0.0, 0.0, 
1999-10-20, 0.03773439262743813, 0.03892843786912501, 0.03713737171479925, 0.038450635969638824, 348720000.0, 0.0, 0.0, 
1999-10-21, 0.03833140781231675, 0.04024169594049454, 0.03725658184018824, 0.04024169594049454, 382128000.0, 0.0, 0.0, 
1999-10-22, 0.04012247397351679, 0.04239134492703634, 0.04012247397351679, 0.04119729995727539, 286752000.0, 0.0, 0.0, 
1999-10-25, 0.040957948461180144, 0.04155588838172428, 0.039166878908872604, 0.039166878908872604, 213840000.0, 0.0, 0.0, 
1999-10-26, 0.04083872228284976, 0.04442177665609126, 0.040600280864483196, 0.042988371104002, 481248000.0, 0.0, 0.0, 
1999-10-27, 0.04322682089089865, 0.04346618136956769, 0.040360928245858706, 0.04107809066772461, 214128000.0, 0.0, 0.0, 
1999-10-28, 0.04131652792741527, 0.04203277126224693, 0.03892843746861128, 0.039166878908872604, 222768000.0, 0.0, 0.0, 
1999-10-29, 0.03964468445990389, 0.042988379016240176, 0.03940624299765092, 0.042272135615348816, 330528000.0, 0.0, 0.0, 
1999-11-1, 0.04155587720541037, 0.046570498214614155, 0.04155587720541037, 0.04489865154027939, 782544000.0, 0.0, 0.0, 
1999-11-2, 0.045735047251551, 0.0480039188112956, 0.04537646776747807, 0.04776455834507942, 837504000.0, 0.0, 0.0, 
1999-11-3, 0.04967574905385821, 0.05373568573132443, 0.049317169667581366, 0.05242150276899338, 2011680000.0, 0.0, 0.0, 
1999-11-4, 0.053019460655042254, 0.05719861774445644, 0.053019460655042254, 0.055765215307474136, 1260336000.0, 0.0, 0.0, 
1999-11-5, 0.05731782685065038, 0.05779562527420116, 0.051347601386013436, 0.05397413298487663, 616368000.0, 0.0, 0.0, 
1999-11-8, 0.052302277673928796, 0.057079376294359566, 0.0506304344252555, 0.05552675202488899, 470016000.0, 0.0, 0.0, 
1999-11-9, 0.05540753818690693, 0.055645979598547515, 0.052541646177533, 0.05469037592411041, 272352000.0, 0.0, 0.0, 
1999-11-10, 0.0548701278241217, 0.054929737323986975, 0.05313867137130633, 0.054213494062423706, 144048000.0, 0.0, 0.0, 
1999-11-11, 0.05421347576174814, 0.06089993888605735, 0.05301943105756144, 0.05803405120968819, 562704000.0, 0.0, 0.0, 
1999-11-12, 0.06054229798173946, 0.061139315366744995, 0.057079381914971986, 0.061139315366744995, 501504000.0, 0.0, 0.0, 
1999-11-15, 0.06155657758230584, 0.06340817499527292, 0.05898965951968855, 0.05994526296854019, 362208000.0, 0.0, 0.0, 
1999-11-16, 0.0613777710835454, 0.06687111094247693, 0.06113932622649069, 0.06567706912755966, 723792000.0, 0.0, 0.0, 
1999-11-17, 0.06687112277193077, 0.07164730454213938, 0.06591551881220435, 0.06818439066410065, 786384000.0, 0.0, 0.0, 
1999-11-18, 0.06961688050389307, 0.07021482055620797, 0.06782581397328917, 0.068422831594944, 235968000.0, 0.0, 0.0, 
1999-11-19, 0.07666279504318955, 0.08478266617532366, 0.07642343470777903, 0.08191677182912827, 2165184000.0, 0.0, 0.0, 
